replicates,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
G18.iso5,0.717672,0.567973,0.0757934,0.116908,0.281556,0.465219,0.374511,0.0368263,0.19362,0.219992,0,0.107908,0.195047,0,0.193423,0.0775017,0.132391,0.173414,0.484809,0.284672,0.979014,0.0217951,0,0.169045,0.225869,0.203866,0,6.45238,1.71787,2.43934,1.86546,2.66584,1.01452,1.66744,2.01288,1.41378,38.8662,42.0768,47.4395,24.6522,36.6293,13.0809,24.2291,21.3411,24.7404,29.3842,19.0696,29.93,17.9626,14.7018,14.3023,18.9763,15.0572,16.8002,7.76938,7.50013,4.4695,9.48806,17.2565,8.89726,3.55851,3.88089,7.25773,1.25498,2.71104,2.86022,1.12919,0.738,1.33371,1.10508,0.560856,0.856268,0.346529,0.279892,0.525584,0.248715,0.46004,0.512533,0.528938,0.499792,0.368091,0.0806906,0,0,1.25717e-08,0.13917,1.02536e-08,0,0,0,0,2.32297e-05,1.25539e-08,0,0.000124944,3.15427e-09,1.65416e-07,1.56916e-07,0.238941,0.0622083,0.728282,0.549293,0.0128456,0.643273,1.58177,1.20604,4.99734e-06,1.59945,3.19111,1.99133,4.83178,2.76721,7.02866,2.26547,2.61286,1.84941,2.20736,17.8737,9.3778,4.83675,5.88888,9.45778,2.22801,5.61832,3.95143,1.65442,3.17072,3.04477,2.78208,1.69272,0.857459,0.380453,0.915251,1.9465,0.905487,0.746403,0.533383,1.02751,0.239111,0.270533,0.534256,0.119846,0.662446,0.364677,0.272549,0.0231339,0.275837,0.122667,0.0262401,0.0466648,0.29236,0.0733783,0.288398,0.338574,0.278496,0.416136,0.289966,0.640954,0.323332,0.263321,0.000172738,0.530993,0.241821,0.241765,0,0.235747,0.014516,0.12053,0.0364546,0.114693,0,0.293562,0.113391,0.0448119,1.59614e-06,0.00083059,0.0896699,0.0968884,0.340662,0.00286284,1.08056,0.00224166,0.0293676,1.58086,0.030288,0.480509,4.65474e-08,0.203681,0.000483711,2.63834,5.69154,0.76794,2.25953,2.62053,3.18291,4.57918,1.10691,4.16881,3.52835,3.40482,5.98561,3.46258,7.93152,4.06622,2.16463,5.789,4.92938,1.44089,1.79614,1.16951,1.53921,2.45178,1.06418,2.07379,2.20268,0.50908,0.389827,0.357936,0.108714,0.818353,0.473135,1.06701,0.515538,0.760775,0.0475945,0.48955,0.578189,0.977775,0.0339203,0.349614,0.0990897,0.141144,1.05995,0.616721
G18.iso6,0,0,0.0712881,0,0,0,0,0,0,0.0104741,0.0271413,0.0613627,0,0,0,0,0,0,0.139685,0,0.0263445,0,0.165897,0,0,0,0.0177733,1.51906,6.88313e-06,1.69445,1.85725e-06,1.26584,1.12581,0.776398,0.238135,0.000173358,0.0171544,0.00450252,0.29569,0.00908499,5.71079,0.000183961,0.312169,2.11972,0.444128,1.93259,0.300463,1.30316e-05,0.000916931,0.000416201,5.54445,0.00123348,1.49035,0.113107,1.19756,1.10141,0.00124551,1.45493,0,2.95856,2.06056e-06,0.282708,0.0281823,0,0,0.028504,0,0,0.212152,0.086351,0.0321501,0,0,0,0.0268881,0,0,0,0,0,0,7.76513e-08,0,0.641699,0,0,0.0302329,0,0,0,0.00165352,1.34159,1.16522e-06,0,0.394634,0,0.0860936,0,0.696048,2.00804,0.293598,1.15405,0.00469514,0,0,0.0107147,0.81724,1.24745,6.21671,3.97612,2.52127,1.56126,0.000161484,0.448825,0.502447,0.132154,0.346045,1.64989,0.689671,0.480856,0.837461,0.0854124,0.270119,0.122863,0.948388,0.742163,0.0546032,0.122603,1.54255,0.768193,0.182096,0,0,0.503789,0.000592489,0.371087,0,0,9.08984e-09,0.318708,0.0120747,0,0.296452,0.928684,0.000942573,0,0.279119,0,0,0.092691,0.277732,5.70435e-10,0,0.095322,0.290014,0,0,4.69067e-05,0,0,3.45452e-08,0,0.153945,4.77869e-08,0,0,0.0274496,0,0,8.60105e-06,0,0.711258,0,0,1.18762,0.119262,0.161503,0.130706,0.00132216,1.11721,0.00214713,3.10372,2.02294,1.76302e-06,0,0.961642,1.05397,0.228766,1.76127,5.66962,3.47418,0.737942,1.6757,2.17178,0.617568,4.65534e-06,1.66732,0.608025,1.6397,0.602942,2.47915,0.449672,1.0589,0.574983,1.44252,2.76416,6.35825,1.30289,0.0106321,0.000642347,0.0145692,0.0293578,0.0243742,0.311201,0.658851,0.225891,0,0.656732,0,3.09765e-05,0,0,0,0,0,0.524329,0,0,0,0,0.100838,0,0.198606,0.101191
G18.iso7,0.406985,0.202585,0.55405,0,0,0.230229,0,0,0,0.0403989,0.157615,0.405584,0,0,0,0,0.145738,0.103703,0.11409,1.87837e-08,0.154204,0,0.279476,0,0.55872,0.196796,0.609894,1.82112,2.17176,1.86315,1.47307,1.88794,0.748716,0.83553,1.22325,0.601538,19.1969,20.5411,21.3467,13.3796,1.71639,14.1904,14.8257,17.0582,13.4998,7.57626,10.0934,8.2241,4.64025,3.74049,2.12871,3.85326,2.3533,3.05109,1.13543,0.855603,1.61714,0.169407,2.23064,0.330802,1.3014,0.486782,0.993465,6.54341e-09,0,0.103534,1.18316e-08,0,0.231943,0.310932,0.22016,0,0.152369,0.156105,0.171309,0,6.82372e-05,0,0,0,0,0.985822,0,4.96124e-05,0,0,0.124807,0,0,0.12795,13.5725,12.1458,10.3338,3.10846,5.51334,4.69984,6.2233,5.71606,4.16232,37.6249,42.1331,38.6324,30.5518,26.9296,23.7911,17.0163,16.409,15.9811,83.9916,113.939,103.124,43.9235,53.1707,47.2492,45.7665,47.9854,55.0518,70.1202,53.1633,49.8073,36.7699,40.3542,28.1617,30.8225,24.351,31.9923,21.9606,28.74,24.6781,7.51266,10.9251,9.59774,7.95782,8.52204,8.9309,4.93829,6.23395,5.70756,0.0193585,2.48352,4.61011,3.75291,2.34378,1.32838,4.22374,3.91811,3.00241,1.4714,0.617179,1.53746,0.965643,1.49985,1.28306,2.94273,2.85675,2.17201,0.927695,3.64581,2.06626,0.989547,1.52078,1.64674,1.85697,1.13619,3.39754,1.35759,1.01304,0.843377,0.351803,1.38703,0.945129,4.05038,5.07835,6.82833,3.48151,5.38999,5.49168,3.86126,3.70949,3.71462,22.6727,25.8083,24.1495,13.4974,14.0394,15.7011,26.8522,26.6108,24.9883,52.4881,57.7835,58.0983,36.4685,34.9995,34.2297,30.7039,37.5133,33.1722,30.4764,27.4672,25.2357,18.1122,23.0747,29.4581,41.2511,41.4655,22.9531,4.45144,5.71652,8.31976,10.8769,12.2688,9.29277,8.28496,7.35786,1.77196,3.15071,1.45084,1.49853,2.11626,2.92481,2.92924,3.34052,0.852913,0.613074,1.245,1.39224,1.71306,1.1731,1.00871,1.25301,1.97082,1.64208,1.19951
G18.iso8,0.169063,0.0728017,0.0256152,0,0,0.219113,0,0,0,0.0199327,0.0793572,0.0842674,0,0,0,0,0.0265798,0.062486,0.083179,9.37915e-09,0.137924,0,0,0,0.271614,0.248877,0,0.303302,1.84368,0.87454,1.35871,0.917148,0.229071,0.87617,0.403369,0.181027,10.1088,9.3942,16.1974,6.82168,13.0407,7.52223,8.17948,6.28931,8.98295,2.63798,7.15033,3.69569,2.71545,2.86229,0.88043,2.11375,2.03642,2.90919,0.937412,1.34133,1.47196,0.175317,0.151429,0.458803,2.19221,0.162058,1.65646,3.6497e-09,0,0.097711,1.13419e-08,0,0.216218,0.162969,0.0611076,0,0.0696344,0.103276,0.0813496,0,8.67836e-05,0,0,0,0,0.212378,0,5.84362e-05,0,0,1.63187e-09,0,0,0.101559,0,4.49242e-05,4.56376e-08,0,0.000788128,1.4733e-08,2.3473e-07,3.31567e-07,1.03429,0.341672,1.952,1.3014,0.0409533,1.9986,4.34236,3.21127,1.92007,0.0172324,30.4316,5.09932,14.1705,6.60656,2.70503,6.23326,10.2675,9.66929,1.14183,7.28593,14.1784,22.9159,8.21104,0.389074,15.572,5.63587,8.27074,2.10528,10.3899,7.25357,9.98584,2.75669,4.07962,3.62566,3.34267,2.62431,1.42853,1.45009,0.934331,1.22318,4.82213,1.22473,0.834101,0.496341,0.821055,0.270899,0.473984,0.0551215,0.495081,0.144738,0.0855783,0.0976454,0.332664,0.322911,0.22926,0.361616,0.364397,0.472916,0.219139,1.0869,0.197697,0.425459,0.675044,0.651277,0.749956,0.330945,0.150509,0.181331,0.0134442,0.0911689,0.0440907,0.1254,0.0524205,0.61578,0.107166,0.087559,0.3446,0.00088619,0.131539,0.258846,0.575334,6.54673e-05,3.5182,0.00886457,0.0227615,2.08848,0.066453,1.79859,8.51262e-08,0.529974,0.000915163,8.14638,11.8886,10.99,5.45701,4.26759,6.55398,3.69357,2.23577,8.03035,8.60953,11.1418,7.36257,16.7651,9.16574,6.03038,3.51032,4.55336,21.6484,1.16181,1.50453,3.75842,1.54834,0.0256374,3.37732,2.3714,2.2878,10.0966,0.411043,0.205505,0.615505,0.438795,0.540688,0.846545,0.775576,0.246946,0.494168,0.175045,0.427986,0.69271,0.100694,0.304235,0.236117,0.310214,0.647578,0.331267
G18.iso9,0.527875,0,0.159197,5.3982e-06,0,0,0,2.36394e-06,0,0,0,0,1.73588e-05,0,0,0,0,0,1.16655e-08,0,0,0,0,7.23222e-07,0,0,0.433375,2.19427,0.500751,2.0468,0,0,0.182479,1.18094,1.74548,2.30699e-05,17.6573,0.686696,13.1009,9.78522,5.28371,5.89547,3.51689,3.62354,3.51253,5.89561,1.09563,0.300866,0.156926,0.178496,2.96883,12.2869,3.23409,7.06004,0.466592,0.410141,0.00114705,1.90098,5.31261,2.63064,4.2998,3.16305,0.00950727,1.72432,0.998851,0.610354,0.608962,0.704228,0,0.686793,0,0,0,0.290103,0,0,0,0,0,0,0,0,0.398501,0.467115,0,0,0.0116355,0,0.000637123,0,4.07746e-07,0,0.0834339,0,0,0,0,0,0,0,6.37104e-08,0,6.22601e-08,0,0.00027606,0.951496,0,1.37823e-07,0.65981,0,0.956547,0.811562,2.99348,0.0975472,1.12805,0.270539,0.318991,0.637871,0.852864,0.640463,0.960107,0,0,0.206161,0.0652011,0,0.644301,0,0.512905,7.05024e-07,0,0,0.48054,0,0.22598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29526,0.31931,0,0,0,0.000106134,0.183354,0,0,1.01853e-09,0,0,1.04103,0.21224,0,0,0,0,1.81664e-07,0,0,1.46427e-09,0,2.82167,0,0,0.0874725,0,0,0.56072,0,0.469762,3.58303e-10,0.163547,0.826139,0.550969,0,1.25313,1.06905,0.00275923,0.440432,0.353941,0.214721,0.0772578,0.705413,0.644214,0.0560754,1.50283,0.00804872,0.281097,0,0.253058,0.73482,0,0,0.251678,0,0.313572,0.412837,0,0,0,0.731674,0,0,0.534213,0,0,0,0,0,0,0,0,0.212445,0,0.560371
G18.iso10,0.323308,0.200996,4.44402e-07,0.0354416,0.0557654,0,0.0200703,0.103672,7.82823e-05,0,0,0,0,0,0,0,0,0,0.118097,0.0747677,0.00534163,0,0.379532,0,0,0,0.128048,0,0,0,0,4.76645e-09,1.58719e-09,0,0,0,0.224579,0.118084,0.0691242,1.32897,0.845716,0.000262828,2.11422,0.728523,0.120549,2.23432,2.93025,5.91024,5.55538,3.5348,2.83727,1.27685,1.06307,2.01096,1.18583,0.396161,0.345237,1.0787,0.833981,0.871828,0.599423,1.34459,2.58702,0.247165,0.499538,0.524999,0.409661,1.39228,0.183872,0.429206,0.580206,0.0280945,0.95519,0.204917,0.215467,2.49078e-05,0.0512609,0.181116,0.166984,0.130735,0.542636,0,0.100462,0.180818,0,0,0,0.361717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64101e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25147e-07,0,0.0810052,0,0.00058306,0.405744,1.17278,0.297244,0.108685,0.245196,0.476517,0.832231,1.88717,1.1758,0.609591,0.630038,1.29412,0.671499,0.788999,0.996216,1.49643,1.49761,0.710331,1.24118,0.738175,0.951794,0.271865,0.152929,0.220299,0.366674,0.201966,0.119552,0.988866,1.50786,0.0768204,0.0640904,1.3852e-05,0.256168,0.952227,0.488695,1.22271,0.573409,0.909484,0.0569722,0,1.56505e-07,9.48808e-07,0,0.000375775,0.180963,1.69563,0.360793,0.137517,0,6.35264e-06,0,0,0,0,0.0650625,0.0325772,0.000158697,0,0,0,0,0,0,0,0,0,0,0,4.28784e-10,0,0,0,0,0,0,4.25862e-05,0.0365927,0.658153,1.34365,0.0833329,0.00023536,2.49927e-09,9.30299e-06,0.0613311,0.873088,2.19786,1.17066,0.60662,1.62079,1.60094,1.16831,0.895023,0.630267,1.1279,0.512955,0.842328,0.927108,1.04545,0.225968,0.842676,1.0968,1.42581,0.18723,0.702807,0,0.0170511,0.869369,0.689389,1.05064,0.659519,0.328824
G18.iso11,2.29434,3.01804,5.34107,1.73441,1.07065,0.746169,0.641596,1.5573,0.994938,1.44534,1.43866,1.00556,0.172723,1.0531,0.33927,0.217052,0.296145,0.682807,2.82238,0.753942,1.79291,1.08712,1.02605,0.940764,0.820213,0.466922,1.85485,6.98278,14.662,12.6998,11.2612,8.41971,10.647,10.5494,8.14636,8.39661,111.576,129.243,110.395,84.3348,106.118,105.624,105.561,110.467,99.2129,48.2006,62.1605,63.778,50.0444,59.3388,52.5426,34.7887,39.5384,39.8235,13.8651,21.112,21.7355,14.0508,9.09471,13.0605,17.939,17.4245,16.4657,5.81609,5.66744,4.69234,6.07755,6.03515,3.89483,3.92337,6.05384,5.9868,2.94997,1.54619,2.34528,0.562659,0.417629,1.84686,1.41591,2.11556,1.01391,0.439849,1.30102,1.08768,1.08965,1.54464,0.827467,2.49539,1.49796,2.43976,1.05297e-06,0,3.09976,1.72944,1.27802,2.11537,0.410616,2.1273,1.85801,2.35637,7.9518,8.54843,2.3558,4.6175,1.49236,4.16537,3.49031,3.73023,10.9726,12.2619,11.0313,8.60135,1.10971,4.69132,9.13156,11.7861,9.63816,16.9334,17.9127,8.50083,17.4702,14.562,20.2405,22.9278,27,31.5757,15.8067,12.2915,11.4383,23.8989,23.9764,23.9722,23.0423,23.1757,22.3952,12.4669,13.8481,13.4155,14.5116,15.5745,13.5408,13.5764,12.2238,12.0597,9.18154,10.1682,9.11194,6.91622,5.73438,7.23719,5.5453,7.15604,6.26597,4.10662,6.39863,6.8832,7.52669,9.74825,8.983,6.3748,6.8795,6.95371,5.93193,7.78383,7.56545,6.95345,9.09015,4.68174,8.89333,5.83531,10.1736,3.59191,2.05594,4.7096,6.67777,7.07654,6.88992,6.32297,7.7756,5.951,4.2102,5.30362,8.60332,4.70599,7.93921,6.88125,5.29632,5.67291,6.82678,14.6084,8.14375,11.8635,10.9018,8.4213,8.41881,6.97402,7.05936,6.35763,32.4325,29.3824,27.5563,30.9165,25.0306,30.1994,21.8124,20.3533,19.6537,20.8846,17.503,15.3074,17.4928,14.2889,19.9825,20.6588,22.6137,21.5861,7.14287,9.13427,10.8419,11.3208,11.2156,8.70788,11.8877,13.1412,15.7616,6.13894,6.93071,5.69763,7.1353,4.56117,7.03758,9.11227,7.18731,7.05318
G18.iso12,0.839569,0.920291,0.211753,0.452947,0.752588,0.656581,0.448731,0.360245,1.04682,0.619458,0.588916,0.197351,0.0375723,0.246849,0.129802,0.0597494,0.0477223,0.340084,1.7118,0.139637,1.42369,0.0545097,0,1.30477,0.372716,0.541028,0.536405,7.73334,2.16592,5.31304,3.01197,3.75069,2.77035,3.02615,2.4059,2.15944,54.6893,71.3947,66.3205,47.7186,40.2984,33.2455,39.8381,35.6132,50.2212,51.4699,28.0023,39.5815,31.169,26.9225,27.1087,25.3525,29.3748,22.5834,9.8223,11.1004,8.21843,11.26,20.4708,14.5627,13.0973,4.7255,13.0249,5.65781,3.37412,3.58252,1.82843,1.57677,2.92402,1.75926,1.41063,3.43593,1.09421,0.86789,0.918461,0.0572432,0.311098,0.851104,0.639763,1.28383,0.57499,0.098245,0.769712,0.715384,1.78802e-08,0.704151,1.01064e-08,0,0.548775,1.47447e-05,0,0,1.55018e-08,0,0.0002028,7.32866e-09,1.84735e-08,1.3639e-07,0.478815,0.00941295,0.405125,0.312536,0.00366296,0.376284,0.314255,0.846367,2.0331e-06,0.642589,0.949503,0.620772,1.7132,1.41457,0.592959,0.69945,1.30727,1.34611,1.09604,1.90256,5.06468,1.76252,4.06156,13.3355,2.54706,8.87883,5.42546,3.16764,4.73069,3.25353,2.42523,5.06286,3.4225,1.40286,3.71361,6.724,3.40381,3.48705,1.98788,2.75018,1.28682,1.33689,2.333,1.65941,4.31941,2.11115,0.985819,0.137225,1.39938,0.618473,0.691331,0.409659,1.7057,1.39022,0.986082,0.495653,0.785687,1.40387,1.57002,2.74969,0.783982,2.44321,0.000854439,2.52183,2.22188,2.00622,0.321711,0.832791,0.106512,0.459468,0.905702,0.481617,0.474042,0.550503,0.0447444,0.0615371,0.639002,0.00117696,0.164435,0.401352,1.15364,0.00674781,0.717451,0.00203846,0.0255939,0.77001,0.0390533,0.822088,1.93715e-08,0.123062,0.000275597,1.47097,1.73699,2.2939,1.74218,1.10814,1.74612,1.99463,0.46169,1.67644,5.51949,6.44092,8.0222,4.49646,12.8249,6.18135,1.9262,5.44009,4.03887,5.02051,4.31503,2.19261,2.43409,2.94343,2.7466,5.63657,6.56579,0.815425,0.887111,1.16386,0.396378,2.11705,1.90494,2.35892,2.55856,3.24343,0.176727,0.781605,1.92546,2.16325,0.544278,1.25042,1.15109,1.29456,2.55848,1.76079
G18.iso13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222981,0,0,0,0,0,1.30528,0.363346,0,0.317355,0,0,0,0.615621,0.182974,2.56988,1.37539,2.65068,1.79081,0.00484408,1.07231,1.54066,1.51279,1.00479,1.33904,0.729812,1.69164,1.0552,1.1015,1.16227,0,0.739511,0.657591,0.378432,0.244556,0,0,0,0,0,0,0,0.444387,0,0.593275,0,0,0,0,0,0,0,0,0,0,0,0.167447,0,0,0,0,0,0,0,0,0,0,0,0,0.511074,0,0.300882,0.308034,0,0.414726,0,0.370669,0.914113,2.37278,5.70244,2.45109,2.70556,1.3553,1.94812,2.55266,1.57757,2.22124,7.96562,10.1983,12.3281,5.48532,4.09418,5.17679,3.71784,4.37237,3.67397,5.82651,9.48105,10.1925,3.3809,3.86739,3.58377,3.82583,3.08363,4.06661,3.43784,2.87739,2.37384,0.737694,0.426881,1.37776,1.82711,1.13207,0.889418,0.459574,0,0.422018,0.484271,0.284455,0.207473,0.447548,0,0.325772,0.426249,0.522493,0.556343,0,0,0.348999,0,0,0,0,0,0,0.40394,0,0,0,0.23619,0,0.335482,0.395308,0,0,0,0.227966,0,0.221605,0.385041,0.286141,0.919582,0,0.601451,1.82215e-09,0.278197,0.930604,0.297141,1.03724,2.09436,1.17702,1.46011,2.18679,2.24378,1.74323,1.48116,3.3889,2.29468,5.51543,5.01909,4.80229,3.29822,5.88363,3.84544,4.80071,2.74143,2.84677,3.20032,4.35539,6.51603,1.92534,2.62506,3.71792,3.83494,4.30823,4.97798,2.46964,1.26773,0.979366,1.6615,2.07788,1.12749,1.45983,1.60012,1.46091,0,0.206881,0,0.601919,0,0,0,0.860699,0.319818,0,0.183821,0.665291,0,0,0,0,0.333489,0
G18.iso14,0,0,0,0,0.45594,0,0,0,0.238764,0.225471,0,0,0,0,0,0,0,0,0,0.406787,0,0.439624,0,0,0,0,0,0,1.37529,1.15344,0.288706,0.35694,0,0.665923,1.03677,0.738435,6.33367,6.69239,6.79029,5.15087,4.05416,5.90665,6.05446,5.0993,5.88966,5.46537,3.9415,5.59583,3.63617,3.35171,5.09844,2.22754,4.26618,6.68524,0.971431,1.44229,0.712947,1.84137,2.37918,1.43384,1.4553,1.19441,1.45773,0.42087,0,0.708659,0,0,0.264919,0.368609,0,0.257358,0,0,0,0,0.260039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289296,0.283698,0,0.392274,0.336424,0,0,0.367819,0,0.37633,0,0.26271,2.08594,0.862193,2.07782,0.710099,1.05114,0,0.535465,0,0.279588,0.654884,1.47754,0.284218,1.03599,0.355586,1.06788,1.67544,0.556193,1.68628,0.296432,0.880385,0.673351,0,0,0,0.443112,0,0.712444,0.443694,0.312011,0,0.288875,0.240511,0.229868,0,0.303281,0.156101,0,0,0.186161,0,0.84374,0,0.326831,0,0,0.257782,0,0,0,0,0,0,0.489791,0,0,0,0,0,0,0.439726,0,0,0,0,0.288414,0.322006,0,0,0.976328,0.504676,0,0.335746,1.08462,0,0,0,0.338728,0,0,0,0.977128,0.340328,0.384742,1.14413,1.1029,0.28822,0.830259,0.449431,0.462369,0.239681,1.33778,1.64668,0.861448,0.777709,1.10575,0.258328,0.5882,1.0487,1.05248,0.260045,0.460208,0.211906,0.214202,0.233049,0.256593,0.741163,0.247345,0.481228,0,0.290584,0.2346,0,0,0.292051,0.525367,0,0,0,0.376023,0.76195,0,0,0.317953,0.338261,0,0
G18.iso15,0,0,0.00643313,0,0,0,0,0.376939,0.199633,0.413594,0.266083,0,0,0,0,0,0,0,0.013399,0,0.318036,0,0.634132,0.557583,0,0,0.0565747,1.6857,2.3364,3.58059,0.282741,0.0701602,0.0140494,0.0255539,0.0378835,2.47885,15.3436,0.926759,10.1705,6.26845,1.53542,6.84969,6.4742,4.252,4.62418,8.00075,4.11634,0.0282006,0.153473,0.0519723,0.931018,5.33334,4.30306,7.47235,3.29169,0.106672,0.0019457,3.36893,0.395566,4.12699,3.57723,3.37148,0.0105787,0,0,1.38128,1.46343e-05,0.0302402,0.204188,0.0431788,1.13705,0.617352,0,0,0.394977,0.164563,1.31229,0.00452729,5.40352e-05,0,0,0,0.105691,0.00331607,0,0.151379,0.208621,0,0.421359,0,5.80729e-07,0,2.18831e-05,0,0.0900308,0,0.159204,0,0.00468717,2.59737,0.258451,0.707046,0.000875509,0,0.62723,0.0038008,1.01482,0.119317,1.13441,1.12542,0.336137,0.389264,1.96081e-06,0.261372,1.25845,0.387453,0.321018,0.122383,1.06346,3.48223,0.0715491,0.163267,0.923959,0.717369,0.694551,0.694571,0.0544709,1.36576e-05,0.723189,0.554993,0.486357,0,0,0.150188,0.322931,0.962707,0,0,0.00943613,0.015817,0.0867304,0,0.149011,0.08756,0.000990637,0,0.122374,0,0,0.0131088,0.0580599,0.340368,0,0.135546,0.0313069,0,0.421555,0.0176227,0,0,0.0597513,0,0.509827,8.64678e-09,0,0,0.262541,0,0,3.94667e-05,0,0.634721,0,0,0.16291,0.0147225,0.22939,0.221527,0.0988161,0.0265439,0.00419519,0.225647,0.106572,8.47358e-07,0,0.0234632,0.940478,0.405705,0.37837,1.19502,0.610562,0.23608,2.2831,0.699693,0.153243,6.69581e-07,0.685675,0.393925,1.65783,0.32724,0.405493,1.74484,0.597226,1.0771,0.974164,0.638145,0.0158776,0.569143,0.97114,0.000674508,0.913462,0.279202,1.11075,0.401102,1.07713,0.538299,0,0.321997,0,0.593708,0.0656436,0,0,0,0.575092,0.193706,0,0,0,0,0.602072,0,0.0501113,0.618618
G18.iso16,0,0,0.0948049,0,0,0,0,0.288897,0.227556,0,0.319133,0.342579,0,0,0,0,0,0,0.611615,0,0.110587,0,0.312317,0.231137,0,0,0.0119133,1.55044,0.408698,0.44186,2.45721,3.82415,0.171486,0.00272269,0.000566304,0.000242829,0.32411,19.3495,11.5606,0.866953,0.00398313,2.26484,5.92851,1.91524,8.17164,0.816872,2.80072,2.75031,7.20423,2.74737,0.515209,3.51638,9.18839,0.604626,0.173334,1.20085,2.70983,0.655833,4.58527,0.674602,0.0140868,0.533506,7.19573,0,0,0.607583,6.55671e-06,0.0170452,0.00699309,0.0213029,0.0035471,0.000193291,0,0,0,0.895735,9.52962e-08,1.15764,0.592785,0,1.69811e-09,0,0.054365,4.45608e-10,0,0.0986042,0.394138,0,0.195985,0,1.63128,0.0422461,0.000539201,0,0.162708,0,0.336007,0,0.215937,0.608988,0.289646,0.0228997,0.00277456,0,0,0.000249478,0.00111749,0.324909,0.652389,0.259873,0.989767,0.0510151,1.60907e-05,1.71655,0.116099,0.558247,0.824915,0.255437,0.110797,0.142054,0.00408348,2.54477,0.113878,1.89664,1.77012,0.0401347,2.1489,0.766885,0.329022,0.231457,0.0621002,0,0,0.0794485,0.0570413,0.0312632,0,0,0.378894,0.0121699,0.199951,0,0.166682,0.229184,0.36571,0,0.3412,0,0,0.378405,0.000441767,1.74623e-07,0,0.242057,0.674596,0,0.0034943,0.0319659,0,0,0.439323,0,0.159207,6.78501e-08,0,0,0.100591,0,0,2.79744e-05,0,1.11343,0,0,0.0366178,0.401458,0.707165,0.148756,0.281262,4.24648e-05,6.51271e-05,3.16486e-06,0.0133419,9.49804e-06,0,0.553675,1.70922,0.897796,0.381215,0.0537747,3.12074,0.0921771,2.09487,0.283913,0.0631403,3.38824e-07,0.10787,0.146906,0.380554,1.05443,3.39263,0.0199809,2.4765,0.163053,0.09765,0.926779,0.0274501,0.625109,0.675456,0.000158091,0.0158907,1.02597,0.284565,0.458432,0.329933,0.301821,0,0.0478132,0,0.0421692,2.35584,0,0,0,0.00013938,1.48874,0,1.42939,0,0,1.1243e-05,0,0.0114521,0.0178162
