"Targets","T9_biorep1_techrep1","T9_biorep1_techrep2","T9_biorep1_techrep3","T9_biorep2_techrep1","T9_biorep2_techrep2","T9_biorep2_techrep3","T9_biorep3_techrep1","T9_biorep3_techrep2","T9_biorep3_techrep3","T10_biorep1_techrep1","T10_biorep1_techrep2","T10_biorep1_techrep3","T10_biorep2_techrep1","T10_biorep2_techrep2","T10_biorep2_techrep3","T10_biorep3_techrep1","T10_biorep3_techrep2","T10_biorep3_techrep3"
"AT4G10800_P1",3.83005,2.38359,2.60932,2.94131,3.16153,3.59427,4.13866,3.1707,3.58171,2.87971,3.47805,3.29939,4.28103,2.99835,1.84099,2.72976,2.82719,3.11798
"AT4G10800_P2",0,1.91086,0.772437,1.40693,0.982811,0.598293,0,1.01378,0,0.663631,0,0.970522,0.443753,0.740833,1.71032,0.842421,0.455348,0.619816
"AT4G10845_s1",1.01195,1.06483,0.926295,0.731712,0.609787,0.667416,0.240888,0.537678,0.394757,0.701123,0.454208,0.549478,0.246326,0.268669,0.340254,0.173919,0.21101,0.176052
"AT4G10845_s2",0.962842,1.06769,0.945054,0.510081,0.446118,0.422247,0.535124,0.506853,0.781558,0.391216,0.466466,0.231356,0.426199,0.202439,0.0995201,0.19721,0.226995,0.253292
"AT4G10890_P2",3.07866,2.34275,1.66455,1.09088,1.01441,1.8368,2.02271,1.98344,1.81409,1.32816,1.47743,2.06564,1.64076,1.83764,1.08038,1.20665,1.45324,1.4275
"AT4G10890_P3",2.84554,3.18535,4.4819,4.23458,4.85615,3.48486,3.13093,3.05299,3.28572,3.7762,4.28903,3.10841,4.54601,3.42984,4.22416,3.73625,4.04311,4.06818
"AT4G10925_P1",3.29138,2.22795,4.86566,2.40102,4.30425,2.77048,2.22304,1.71757,2.12739,2.53853,4.79767,3.66803,4.46362,6.0892,3.71376,7.10348,4.61243,4.75649
"AT4G10925_P3",3.7708,2.66648,2.62292,3.70427,2.12307,3.55983,2.57795,3.20471,3.92089,2.61197,0,2.55121,1.61107,1.50039,1.3432,1.11659,1.12482,3.05507
"AT4G10925_P4",0.910444,0.830333,1.60333,1.44086,1.10503,1.29334,0.290154,1.47916,1.162,2.02911,1.64727,1.20133,1.81582,0.243559,2.06553,1.1059,0.973977,0.814367
"AT4G10955_P1",4.34198,5.24668,3.50808,3.37143,6.0198,4.33941,6.11551,3.82287,4.65843,2.49798,3.10857,2.35617,2.6976,3.56992,4.56741,4.11776,2.3782,7.20774
"AT4G10955_P2",14.2258,14.4533,17.4224,19.0271,15.1257,16.6574,17.8473,21.9972,20.1297,9.57702,8.72275,10.1622,12.0373,10.4698,9.87336,8.5393,12.7176,5.99034
"AT4G10970_c1",7.08546,7.59721,6.14995,1.60678,5.43314,4.66253,4.43278,4.29782,3.63505,9.86193,7.04909,7.68487,1.85571,3.01472,3.01903,3.33559,2.59846,2.64191
"AT4G10970_P1",1.82765,1.37e-05,2.65838,10.1555,1.35936,4.4673,5.4582,6.66,8.31731,1.95137,6.55866,4.79386,7.674,11.1969,10.9092,7.74316,12.088,9.2285
"AT4G10970_P2",14.6588,14.2937,11.0278,5.83658,9.57226,8.26283,6.71703,7.19243,6.3546,22.1235,12.2323,21.6031,15.9316,17.055,17.0269,19.4828,18.8077,17.3115
"AT4G11160_P1",22.7437,23.5837,22.7097,19.8765,21.254,19.2985,20.3975,21.3869,20.8944,18.8252,19.6528,18.5769,21.6602,22.5167,21.6474,22.4941,22.1681,23.2526
"AT4G11160_P2",2.15737,2.62848,2.73583,4.22003,3.1774,3.01012,2.9547,2.25972,2.5674,1.7518,2.5651,2.4853,4.01296,3.1979,4.80257,4.50868,3.74258,3.84424
"AT4G11270_P1",6.23995,5.1185,4.58849,3.68684,3.49769,3.58332,3.73565,3.8392,5.00888,3.79374,4.59603,3.9492,3.06142,3.31091,3.70536,4.76071,3.44801,3.93535
"AT4G11270_P2",11.739,12.2607,12.9396,12.6663,12.251,12.0752,12.1359,12.5682,11.3504,10.6131,9.01166,8.96889,12.1953,12.3223,11.9198,11.4349,13.5542,12.5014
"AT4G11320_P1",6.18448,4.94217,6.60706,20.2029,22.5882,23.3082,25.7469,25.6892,22.9056,3.89194,5.05248,4.94366,9.86256,9.31703,9.9742,8.609,8.31744,9.70755
"AT4G11320_P2",9.78844,7.02696,9.49812,38.4198,40.9274,37.2149,35.3466,39.5899,43.3315,9.0308,6.91016,7.38128,15.8358,17.3461,16.6632,15.1311,15.7563,14.4692
"AT4G11350_P1",6.41451,5.75796,5.75495,4.87063,4.23219,4.66617,3.90875,4.01679,3.88653,2.32264,3.27612,2.54706,1.2825,1.16419,0.797636,0.712574,0.620838,0.518748
"AT4G11350_P2",0.406584,0.789868,0.851111,0.492855,0.570185,0.665221,0.749129,0.719223,0.631686,0.168299,0,0.212899,0,0,0.0531717,0.0467232,0.134201,0.191767
"AT4G11670_P2",2.90223,1.95938,1.39845,2.12318,1.1977,0.601889,0.95216,1.8645,1.08955,1.05384,3.92377,3.67993,0.706515,0.942057,2.02138,2.28395,0.789161,2.14363
"AT4G11670_P3",0.896456,0.624739,0.603874,0.314992,0.468351,0.474753,0,0.929403,0.650612,2.07666,1.10454,1.85292,0.407636,1.20479,1.04936,1.12761,0.779107,1.5042
"AT4G11670_P4",9.05593,12.1254,13.293,8.84976,9.68425,9.87933,10.1994,8.34948,11.2309,9.20036,7.74329,7.61599,10.0098,8.88747,7.90527,8.46619,9.30005,9.04695
"AT4G11680_P1",18.6926,19.0633,18.9061,19.6963,18.5064,20.8754,18.836,21.0707,18.8481,14.7996,14.7378,12.0393,13.6001,14.392,13.5206,16.6145,14.7566,14.075
"AT4G11680_P2",1.09082,1.31461,0.868207,0.632125,2.18843,1.63827,2.29917,0.671268,2.04631,2.78259,1.44766,2.78611,2.12149,1.61975,3.77232,1.93237,3.43868,2.23299
"AT4G11830.1",2.38614,5.63594,1.84303,5.65275,5.62141,6.20587,1.71e-06,2.07426,3.8147,0,5.92e-10,0,0,0,0,5.12e-07,0,0
"AT4G11830.2",19.7716,20.6082,17.3816,7.5716,11.2363,8.43549,12.8113,10.595,13.3543,22.0443,21.0879,18.5142,17.6629,19.2441,16.0602,23.9546,20.1409,19.2803
"AT4G11840_P1",18.8653,19.9025,17.7124,12.1146,9.47537,7.71773,11.6933,12.2195,12.3106,26.5329,26.4655,23.7349,19.4195,20.4456,18.7357,19.2748,17.6668,19.0454
"AT4G11840_P2",5.68973,5.52381,7.90581,2.86686,6.07937,7.52568,4.79921,3.38265,3.46802,0.557336,2.03787,3.61339,2.13861,2.5381,2.51821,2.74096,3.41226,1.91367
"AT4G11890.2",4.51344,2.81386,4.2843,2.27878,0.549762,2.21314,3.46548,1.87633,3.30429,12.0566,17.7537,11.244,5.14578,6.08527,5.58956,4.62284,4.25375,5.7374
"AT4G11890_P3",11.0077,13.5533,11.9602,8.31869,6.9029,6.796,6.32091,8.38255,7.59512,35.0425,30.3767,31.3446,13.0985,14.3943,12.6947,9.17031,9.61996,9.05116
"AT4G11900_P1",8.47211,5.85947,6.25452,3.78679,3.49058,4.53764,3.34438,5.04625,7.98282,11.6686,10.3486,14.2869,14.0016,17.3336,19.4117,14.521,15.0367,21.0588
"AT4G11900_P5",4.98773,5.89113,4.43031,3.46164,4.13139,3.98866,4.26871,4.34241,2.48152,6.90335,7.79042,5.00994,3.76064,3.78132,4.34568,3.45737,5.62356,4.60477
"AT4G11900_P7",4.37855,6.46747,6.41796,4.97174,4.25086,5.83385,5.03262,3.83346,4.29097,2.00153,1.70247,2.52037,1.2411,2.51769,1.67514,2.42928,1.86184,1.44393
"AT4G11960_c1",8.19853,10.6985,6.53511,5.3465,6.05787,2.69233,5.71968,5.46716,6.31018,9.3843,9.8779,6.74534,4.43833,2.67683,1.97028,2.75488,2.65727,2.56506
"AT4G11960_P1",46.8741,49.3322,49.9715,81.1658,77.4716,79.1193,71.4653,71.6755,75.5582,20.6039,22.8474,24.9434,28.7599,32.7522,30.115,32.2396,34.0588,32.3985
"AT4G11970_ID31",1.41843,1.56935,1.44227,1.4159,0.869176,1.73217,0.839038,6.77e-05,2.22047,0.622041,0.747697,0.892672,0.536057,0.896293,1.02534,0.641701,0,0.993123
"AT4G11970_ID35",2.07375,2.25318,1.17637,2.20887,1.24206,1.32625,1.49833,3.15126,3.83693,0.589021,1.50493,0.96076,1.70716,1.34146,0,1.04089,1.44117,0.429736
"AT4G11970_P1",1.0466,1.48328,1.61206,0.740344,1.30986,0,1.36115,0.561721,0,1.06605,0.44337,0.0003101,0,0,0.880361,0,0.355425,0.926379
"AT4G11970_P2",0,0.0912127,1.82608,0.295447,0.57296,1.60321,2.9512,1.14756,0.982779,1.04451,0.529779,1.30526,1.81605,0.64775,1.31121,3.14808,1.29,1.96195
"AT4G12000_JS1",3.00564,1.7269,2.00812,1.08788,2.34186,1.8579,1.69653,2.07583,1.01096,0.338008,1.14871,0.468745,0.386733,1.05988,0.439704,0.653704,0.796627,0.539093
"AT4G12000_P1",1.10398,3.4344,1.82231,2.0674,0.879618,2.51689,2.13714,2.65311,3.97498,1.64023,0.941656,2.13309,1.32687,1.03588,2.24781,0.697146,0.944911,1.38563
"AT4G12000_P2",6.76435,3.6963,10.2108,11.1782,11.2845,9.92577,0.040706,10.0015,8.35779,4.12324,0.0151401,4.29684,0.00953657,3.80395,3.11009,0.0333308,3.83577,3.98336
"AT4G12000_P3",2.02133,5.91524,0.000193143,0,0,9.27e-06,11.8444,0.0141867,0,0.000537254,3.90027,0.00756608,2.45187,0.00726541,0.0398485,4.18428,0,0
"AT4G12020_c1",2.24218,1.63825,1.17091,1.24688,1.95382,1.02615,1.56251,1.07319,1.59296,1.89899,1.5709,1.77968,0.662374,0.687825,1.6054,0.832708,0.99374,1.38046
"AT4G12020_P4",7.44311,7.0312,8.8483,4.89376,3.78253,4.24093,5.2736,5.05694,3.89804,4.85257,4.16929,5.30183,5.33175,4.45248,4.09758,5.86877,5.59486,5.65574
"AT4G12020_P5",0.883811,1.28138,1.89818,1.3645,1.68298,2.07273,0.718238,0.630922,1.04798,1.86108,1.96229,1.01314,0.236247,1.37841,1.17894,0.509725,0.670057,0.629466
"AT4G12030_P1",11.2484,9.15204,8.23206,9.40473,12.5921,12.3497,11.9297,5.50057,5.19208,1.47205,2.96167,1.5462,1.68011,1.82896,1.54808,0.285219,0.978101,1.13191
"AT4G12030_P2",24.8961,28.7972,29.8861,37.0414,34.2501,39.0619,30.069,35.7054,35.5219,9.56114,9.0489,8.65806,9.27554,9.13743,8.99217,9.84172,9.72983,9.37338
"AT4G12120_c1",1.15274,0.78632,1.42114,0.972718,1.40961,2.33667,0.943417,0.749706,1.08406,5.41778,8.30927,8.03877,2.49173,2.68034,3.42766,0.995935,5.82743,3.29209
"AT4G12120_P1",6.88888,7.40522,6.27037,4.64829,4.49333,3.26092,4.0116,5.41637,4.8509,7.21017,5.24164,5.59476,7.62215,7.51346,6.94307,9.77109,4.70216,7.53312
"AT4G12320_c1",77.4412,74.9938,75.2938,80.3432,77.6246,79.9611,87.7932,91.939,87.3264,32.2521,32.2426,28.4747,35.7885,36.5831,37.4247,38.8488,38.243,35.3251
"AT4G12320_P1",15.4151,16.7555,18.582,16.0332,17.3436,16.4724,20.8519,19.2627,19.6073,5.92666,7.20189,7.09583,7.57315,8.86504,7.71091,9.02289,8.57261,9.35702
"AT4G12420_P1",14.2303,17.0608,14.3964,23.4282,19.241,17.8262,20.4352,21.6463,18.3293,37.6488,47.8239,38.9983,55.2894,54.4449,53.2922,71.136,76.3,65.0864
"AT4G12420_P2",28.1018,23.9299,27.2932,34.5749,38.8871,43.2767,39.6295,40.4586,40.9365,76.23,70.5064,78.784,104.743,111.128,111.052,107.388,99.7314,111.199
"AT4G12460_P1",3.62158,3.06557,2.7429,4.51232,4.66155,4.34063,2.92364,4.80506,4.72203,2.67418,2.01014,3.81559,1.22831,2.39133,1.87258,4.20296,2.58309,2.29472
"AT4G12460_P3",0.832336,0.298567,0.408763,0.684134,0.743828,0.730413,0.643226,0.530447,0.558152,0.540847,0.257479,0.682615,0.159191,0.464596,0.598337,0.505506,0.324737,0.227516
"AT4G12560_P1",33.8904,36.6144,35.0039,33.0938,34.645,30.5842,32.8181,32.1455,30.8314,27.4776,28.4579,24.8732,33.1626,34.0003,32.3009,33.1042,33.7977,34.4111
"AT4G12560_P2",11.3925,11.9643,7.84032,8.73163,9.03351,8.20996,9.22845,12.2609,9.4396,13.2052,8.7916,12.5268,12.482,14.0474,12.2165,13.35,12.2494,12.0506
"AT4G12610_P1",7.90999,8.51346,12.0781,9.82491,7.41467,10.1928,6.08711,7.88357,8.20879,8.72625,8.65377,9.80504,6.93187,8.79117,7.97534,9.62904,10.2063,12.5293
"AT4G12610_P2",14.3435,12.3529,10.3421,13.4209,16.7505,14.9604,15.7075,16.2833,14.7242,11.4349,12.5228,10.0684,18.5308,17.5175,19.4363,16.6908,17.3591,12.8522
"AT4G12680.1",5.13437,6.22336,5.58628,5.23377,5.41491,5.21552,5.30461,4.82404,4.95704,3.26856,4.10983,2.78141,3.60214,3.23115,3.52966,3.97019,3.13549,3.40399
"AT4G12680_c1",2.046,1.81104,2.22201,1.0553,1.61287,1.37482,1.14449,0.872088,0.848741,1.42856,1.479,1.98317,0.933812,1.19864,0.92719,0.705394,1.27976,1.52102
"AT4G12720_P1",16.3186,13.7684,20.7697,7.29914,6.57466,6.26925,6.14882,5.00286,6.80492,74.7903,71.8727,60.5131,25.4614,29.1225,25.5292,32.6255,25.9342,32.5567
"AT4G12720_P2",24.3699,25.3693,21.7825,18.0292,18.4807,17.3182,20.1794,19.6856,17.9132,33.7535,34.1258,45.2509,34.3115,34.6373,36.9995,31.819,42.6798,32.3045
"AT4G12750_JS4",0,0.407788,2.20727,0.386997,0.463597,0,0,1.11743,0,1.14177,0,0,0.398313,1.12539,1.48628,0.984144,0.686292,2.0759
"AT4G12750_P1",9.74659,9.54886,6.91841,10.3155,9.64807,9.54501,9.56173,8.71527,9.1132,5.0376,5.40241,6.00148,6.04897,4.73887,4.43552,6.34124,6.03016,4.88712
"AT4G12760_ID5",10.9788,11.1159,13.4482,8.89113,10.2956,9.90877,9.1153,6.49123,8.20835,7.9083,7.25756,8.26899,5.94732,5.14043,6.25397,7.2431,3.02731,7.07059
"AT4G12760_P1",4.46178,4.3545,4.86853,6.64257,3.42553,5.02961,4.17282,5.41862,5.70566,2.33514,3.57327,0.694425,4.48432,3.41586,5.01991,4.0083,5.13383,3.97871
"AT4G12790_P1",28.1947,27.0125,25.0806,23.7274,26.5493,26.9634,28.2487,27.5039,31.0289,29.5191,29.6889,33.2313,24.0454,32.7186,29.6992,27.7517,31.3713,30.1785
"AT4G12790_P2",15.2627,14.1653,21.0531,23.8434,19.4209,19.826,17.4411,12.1103,14.9494,18.0175,17.5658,19.2983,19.6879,18.0463,22.4965,27.2703,23.2386,23.2618
"AT4G12840_P1",1.49277,1.74348,1.51833,0.86607,0.630801,1.34648,0.522207,0.749772,1.02635,0.585631,1.28236,1.3694,1.22052,0.604771,0.344032,0.896396,0.966229,1.08871
"AT4G12840_P2",6.68475,5.41405,6.00754,5.90104,7.16444,5.20516,7.97718,7.47278,5.62725,5.14219,4.76235,5.04976,5.04738,3.91929,4.55754,4.29285,3.95543,4.16849
"AT4G12850.1",6.35978,4.26265,4.50307,1.17833,4.6555,2.31781,3.54579,3.54791,3.37742,2.92244,3.63893,3.36078,2.48234,1.63254,3.83256,2.89373,2.1928,3.37782
"AT4G12850_P2",0.850168,0.577328,1.17587,1.30726,0.897985,1.1171,0.797956,1.29259,1.33426,1.95721,1.69084,1.49887,1.31989,1.93012,1.38365,2.35016,1.83132,2.26468
"AT4G12917_c5",4.9717,4.52266,4.15374,2.66466,3.90359,2.74614,2.70086,3.26449,3.15386,2.32745,2.03677,2.30701,2.13317,2.37032,2.11607,2.5444,2.31993,2.28968
"AT4G12917_JS1",43.1298,41.5499,37.5617,38.8129,32.139,33.6295,32.5087,33.9985,30.8551,24.634,24.1889,21.6222,18.8157,17.9275,17.4757,21.1275,22.0963,17.8516
"AT4G12990_P4",0.802927,1.25884,2.3637,1.39196,0.753001,0.874452,1.73327,1.4033,1.50884,2.65435,0,0.455831,0,0.678867,1.37958,1.28318,0.564219,0.141241
"AT4G12990_P6",1.39301,1.354,1.37533,1.65675,1.51552,1.19052,1.0287,1.46336,1.53751,0,0.288593,0.586863,0.92709,0.890868,0.595302,0.214842,0,0
"AT4G12990_s3",4.18526,4.38339,3.53303,1.60272,2.8219,2.69769,1.05878,1.65322,1.7819,2.46866,2.71104,3.19817,2.13793,1.9995,1.13235,1.65323,2.00629,1.13946
"AT4G12990_s6",1.30207,2.22e-08,0.803429,0,0,0.225305,1.78905,0.582617,0,0.8419,1.33018,1.80163,0.248166,0.712634,0.4593,1.26361,1.06904,1.07857
"AT4G13030_JC9",0.398638,1.237,0.508522,0.43062,0.269934,0.429603,1.12693,0.601316,1.35372,6.91e-07,0,1.1079,0.656224,0.4064,0,1.06709,1.1517,0
"AT4G13030_P1",1.49084,1.10206,1.44882,0.803077,1.30633,1.73568,0.00501477,1.12575,0.00151838,2.77839,1.04455,1.04209,0.385362,0.868945,2.10364,0.00138613,0,2.3839
"AT4G13100_P2",5.54093,4.83316,4.91355,4.54749,5.10422,5.20712,4.11323,5.16168,3.46399,2.0445,1.85808,2.24758,2.52079,2.20053,1.88199,2.10445,1.68113,3.10606
"AT4G13100_s1",12.3916,11.2532,12.1316,12.7084,12.0422,12.5999,12.5839,10.7446,14.683,6.128,7.22073,5.90245,5.49831,5.25457,5.55741,4.41152,4.92706,4.32922
"AT4G13120_JC8",0.437673,0.611211,1.25734,1.83737,1.87968,1.42663,0.935563,2.33827,0.908006,2.00038,1.6934,1.54,3.67253,3.02776,2.57653,1.17376,3.93846,3.46432
"AT4G13120_JS1",3.6673,3.89481,3.07255,3.89399,2.47062,2.46517,4.00213,1.90573,3.45838,2.07209,1.17678,1.49951,2.98096,3.20075,3.65384,5.01543,2.23988,3.24834
"AT4G13150_P1",32.7881,32.6777,31.0427,34.3369,31.0449,31.4799,33.7925,34.9306,28.8718,19.4986,22.0042,17.9858,21.8143,22.4496,24.04,22.3986,22.8177,27.2692
"AT4G13150_P2",6.31799,5.99392,7.05977,4.39165,6.07466,4.99602,4.28959,3.32529,6.11129,6.94924,6.13137,4.90364,4.92427,5.45937,5.13708,7.54262,6.29698,3.85092
"AT4G13160.1",12.7583,16.1888,14.5383,13.5395,14.473,13.4258,12.6846,10.7781,9.93287,9.43764,10.4699,10.4686,8.08855,8.26517,8.21529,10.1682,7.70742,8.86462
"AT4G13160_ID1",3.53387,1.76958,2.17214,1.2852,1.6242,1.47679,2.67679,1.36963,2.92172,5.01403,4.04578,2.49316,2.66455,2.83754,2.65566,2.54684,3.42154,2.58778
"AT4G13330.1",5.28631,4.29698,5.12009,4.88167,3.85007,3.72637,2.48911,1.79401,3.24205,2.5825,3.15605,1.98946,7.51229,5.27226,5.09749,5.33503,7.79287,5.41673
"AT4G13330_ID1",1.59525,3.0805,2.12484,1.82044,2.86408,2.23337,2.98138,1.90049,1.71214,5.69956,4.58829,4.503,0,2.752,2.75228,3.74961,2.97489,3.80769
"AT4G13350_ID11",9.22465,6.03265,9.16431,8.40977,4.06156,10.2981,6.56548,4.37152,6.07338,22.1938,20.8347,18.6877,29.4524,26.0973,28.5377,33.2423,32.5587,30.2034
"AT4G13350_P2",28.1037,35.0148,31.8712,24.3695,26.2705,23.2992,27.2981,28.9565,26.3951,48.1328,49.3917,52.3941,66.5648,68.4598,67.684,73.063,79.4245,77.9057
"AT4G13400_P1",3.81793,1.56439,2.91275,4.88786,4.09465,1.72166,4.45243,4.59952,4.61873,3.05267,6.39491,2.70352,5.29179,5.35733,5.90155,4.29395,2.14425,3.80689
"AT4G13400_s1",3.20038,1.93987,3.75452,1.07324,0.344558,2.1404,1.03797,0.396914,0.82271,1.35328,0.14946,3.28548,0.699368,1.07553,0.245028,1.3e-05,2.13985,0.0433346
"AT4G13410_JS1",1.06148,0.163647,0.179867,0.296009,0.457953,0.273192,0.785926,0.153999,0.690392,0.908214,0.636185,0.857926,1.26371,0.91247,0.962267,0.619219,0.832718,1.5114
"AT4G13410_P1",3.29205,4.04429,4.03584,3.78158,3.95036,3.78364,3.16453,4.15196,3.16665,3.74773,3.7769,4.24325,8.24059,9.17361,8.03521,5.49484,6.2536,5.62975
"AT4G13460_P1",18.2535,19.1556,17.0575,22.1864,21.2846,18.8332,18.4884,18.3435,19.6259,12.2484,10.0871,9.74101,15.2241,16.7493,13.8817,14.8218,14.098,11.7535
"AT4G13460_P2",6.42386,5.2609,8.41576,5.46491,5.66859,7.02968,7.8656,7.14818,9.01073,3.78532,3.13787,4.90071,1.89789,2.7983,3.9604,2.64911,4.16484,5.90364
"AT4G13570.1",4.29903,0,3.84374,2.59201,1.42083,6.54517,0.634099,1.83079,1.85728,4.15421,6.70067,6.24782,0,0.00188133,0,0.92292,1.72282,0.646915
"AT4G13570.2",26.3088,32.6241,23.4847,12.1236,15.801,10.3336,12.3139,10.9649,12.6164,13.8711,11.3929,8.36843,7.00496,6.61923,6.88288,7.51399,7.75908,6.82145
"AT4G13640.2",2.21465,5.23555,4.26181,4.3199,3.75389,3.65478,3.35617,2.71906,3.50949,3.98224,8.43389,5.98854,4.50851,5.2301,5.75264,5.83307,4.75367,4.69333
"AT4G13640_P1",30.6247,29.395,27.2928,30.9269,33.0108,30.1471,30.352,32.7199,30.3541,27.5167,23.3694,28.4435,28.8953,25.4352,26.7668,22.9455,24.5592,23.8666
"AT4G13670_P1",65.6233,60.0494,57.4906,80.0593,72.4133,80.2838,79.1091,76.342,73.0188,48.4831,49.1311,53.0547,62.2593,63.115,62.5574,62.5744,59.4156,63.4311
"AT4G13670_s1",22.773,23.3425,23.6652,16.4069,21.9164,20.9607,15.526,21.9909,18.994,16.4525,18.1971,16.2538,8.54923,12.9174,11.2402,11.936,12.5328,10.4856
"AT4G13800_c3",6.7e-06,1.13944,1.44808,1.59572,2.27447,1.80553,1.5899,1.08206,2.20219,2.20703,1.03988,1.21854,1.5066,0.513094,0,0.37441,0,0.00175546
"AT4G13800_P6",0,0,0.271937,0.488467,0.395146,0,0.406952,0.342214,0.415083,0,0.237038,0,0,0,0.141951,0,0.258007,0
"AT4G13800_P8",1.04553,0.311009,0,0.569294,0.541687,1.16136,1.92238,2.23392,1.3976,3.19e-05,0.680841,0.827937,0.955653,1.80286,2.0906,0.703024,1.57616,1.97196
"AT4G13810.1",3.12677,4.96355,2.45397,1.32084,1.87092,1.02139,2.08103,3.00597,1.91441,8.4499,9.65162,5.9235,9.05565,7.86547,7.87546,8.11239,5.99244,7.23169
"AT4G13810_P1",10.5276,8.11445,11.895,8.07646,9.01392,10.9272,4.42296,10.9692,9.10186,10.0464,9.95469,9.14986,4.90707,5.28721,5.89416,7.56818,8.26528,7.94614
"AT4G13850_ID5",95.9092,96.6502,82.496,0.0465442,0.191887,0.106117,79.6415,111.523,103.521,0.752491,0.00728108,10.5437,96.5221,92.4879,73.3167,106.748,111.987,116.023
"AT4G13850_P1",77.3461,89.5818,88.924,214.442,219.158,221.726,104.479,90.4513,89.8146,169.839,166.895,161.385,102.527,99.493,128.687,81.339,79.3285,73.5443
"AT4G14030_P1",72.9444,67.0257,76.1051,93.8488,87.4345,95.3841,85.5186,86.5746,90.9043,59.2624,73.505,61.0662,76.4779,62.4761,79.3546,61.1896,59.1721,57.0081
"AT4G14030_P2",22.2752,24.5404,18.9303,2.70899,10.1704,3.2722,10.905,16.7136,10.7939,46.4202,32.1904,46.8131,13.241,31.1147,11.2297,24.0829,25.8475,29.3557
"AT4G14096_JC2",2.97588,4.53177,2.54962,0,1.21796,2.5136,3.25238,4.49352,6.72288,1.56041,1.96306,0.899388,2.18191,4.93169,1.7532,3.27393,3.56557,3.72626
"AT4G14096_P1",11.7546,7.41603,9.81191,15.0976,15.4394,13.0155,11.9071,11.3862,7.90673,5.37928,6.64662,5.95902,8.14782,4.60026,7.70168,9.2095,5.68071,6.48631
"AT4G14145_ID3",1.34131,2.66846,1.0191,1.58968,1.81901,3.02459,2.66256,2.0168,1.12089,2.8139,1.64232,1.76122,2.61233,3.51408,1.63806,3.00408,2.12623,2.03503
"AT4G14145_P1",13.9956,12.807,17.8958,13.1389,11.9077,12.5581,10.8826,10.0714,15.3369,10.3624,12.5804,10.1885,7.0641,7.31184,10.5536,7.85266,8.71979,9.67025
"AT4G14147_c4",5.6629,5.11566,5.96048,6.46074,7.21403,6.99321,7.22475,5.03943,6.79676,6.31704,5.70295,7.24856,6.28636,7.65054,7.85729,8.09788,8.60726,7.38545
"AT4G14147_ID5",0.657669,1.57644,1.31402,1.69172,2.34175,0.879308,0.721279,1.44736,1.21033,0.861223,0.290046,0.965059,0.507895,0.634245,0.747461,1.14384,0.729408,0.418436
"AT4G14270_P1",149.247,148,143.349,131.256,123.861,119.776,113.991,118.284,115.07,32.9366,34.7404,30.2512,18.2997,17.7738,16.8503,17.3998,14.4872,14.8438
"AT4G14270_P2",7.98625,12.0027,7.86112,5.28508,2.70418,6.82834,8.23328,4.15692,5.42183,1.85417,3.23513,3.0734,2.81433,2.17464,1.18895,1.35196,2.14064,2.20248
"AT4G14300.1",17.6648,20.526,21.4947,12.9631,16.3654,18.9829,18.5961,15.0503,14.4589,18.7502,15.2221,16.7317,12.6513,14.8988,14.1466,16.3133,12.0285,16.2351
"AT4G14300_JS1",18.6725,16.1135,11.8531,13.2341,12.4566,6.33767,11.7946,13.0559,12.5508,2.99776,8.88565,4.50479,4.5921,0.994545,2.13902,3.23551,8.59568,5.24128
"AT4G14300_s1",0,0,0,1.57159,0,0,0,2.6e-07,0,7.7441,2.62331,5.96303,12.8559,14.3363,12.1341,12.736,7.573,6.63637
"AT4G14360_ID1",18.1675,20.2226,16.2659,19.8243,18.4101,20.8521,23.8659,23.9144,18.5436,20.822,24.8137,23.6596,32.5716,36.8565,36.0143,36.1107,34.7159,36.0363
"AT4G14360_ID2",19.4054,17.1397,21.5186,23.8394,25.3208,24.2346,19.0131,19.7556,23.1338,26.0954,23.2265,21.2665,42.1294,35.3063,36.9906,41.2015,43.9123,40.7916
"AT4G14400_ID4",124.567,119.384,114.753,60.1065,59.1415,59.3505,69.3002,73.5488,68.8018,157.496,152.667,156.425,106.218,107.207,114.013,110.156,113.67,112.638
"AT4G14400_P1",461.761,469.456,476.217,360.854,367.59,369.91,383.243,389.345,395.431,405.901,414.164,412.142,517.889,526.798,522.975,525.243,533.477,532.237
"AT4G14520_P1",1.37952,2.91016,2.48676,1.53642,1.02078,2.94065,0.466928,1.33136,3.28763,0.830718,1.45844,1.61927,0.441306,0.958034,1.0148,1.45196,1.70972,0.375659
"AT4G14520_P2",7.50117,7.25057,8.92953,12.489,11.7542,11.8903,9.81637,8.91843,6.65113,6.652,6.49446,5.69498,8.21277,7.054,6.40151,5.66421,5.12989,9.38413
"AT4G14550_JS1",3.01417,1.2871,2.44988,2.50358,1.64196,1.64302,1.40925,0.874364,1.25046,2.21114,2.9175,2.44473,2.11967,2.2987,2.07388,2.35335,2.64338,2.78612
"AT4G14550_P1",4.53871,5.42682,4.27029,8.05145,10.1423,7.80621,8.10587,7.29708,7.29402,5.59411,5.62584,6.98712,6.1113,6.26932,8.79621,7.30423,6.7906,6.41022
"AT4G14760_JS1",0.224612,0.833626,1.98407,1.12043,5.44008,3.1707,0.211319,0.257664,1.20778,2.41255,0.327139,2.57074,2.10063,0.622938,2.86706,0.279137,0.583107,0.48541
"AT4G14760_JS3",9.41853,9.35308,2.33975,7.79559,0.124417,4.06265,8.05657,7.50842,3.60034,7.83563,9.98128,7.80573,6.23035,6.47352,3.81334,7.05597,5.08773,3.97752
